article_id,publication_datetime,publication_week,Headline,Outlet,Reporter,contributor_display_name,contributor_type,synthetic_author_flag,opinion_attribution,opinion_owner,opinion_owner_type,stance_owner_side,primary_voice_score,secondary_voice_score,mixed_voice_score,secondary_cue_count,primary_cue_count,mixed_cue_count,reported_actor_count,attribution_confidence,attribution_evidence,dominant_frame,cluster_display_name,stance_bucket,stance_score,mention_weight,Estimated Reach,Link,opinion_attribution_v2,opinion_attribution_label,is_actor_mediated,is_publication_owned,is_contested_or_multi_actor
690,2026-01-27,2026-01-26/2026-02-01,Galway Talks - Neutrality,Galway Talks,,Cian O'Neill,synthetic_demo_author,True,secondary_reported_opinion,Helen McEntee,reported_actor,preserve_neutrality,0.0,5.4,2.0,2,0,0,2,high,"secondary cues: \bsays\b | actors: Helen McEntee, Government",Peacekeeping / Identity / Tradition,Triple Lock and UN mandate debate,Preserve / strengthen neutrality,-0.75,0.6806912322125866,65000,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
691,2026-01-27,2026-01-26/2026-02-01,Highland Radio - Neutrality,Highland Radio,,Rebecca Flynn,synthetic_demo_author,True,secondary_reported_opinion,Helen McEntee,reported_actor,mixed_or_unclear,0.0,7.8,2.0,3,0,0,4,high,"secondary cues: \baccording to\b, \baccording to .* | actors: Helen McEntee, Government, Cabinet, UN Security Council",Other Neutrality Debate,Defence capability and security gaps,Mixed / procedural / unclear,0.0,0.7721470072504302,45000,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
692,2026-01-27,2026-01-26/2026-02-01,Kerry Today - Neutrality,Kerry Today,,Alan Brady,synthetic_demo_author,True,secondary_reported_opinion,Helen McEntee,reported_actor,preserve_neutrality,0.0,5.4,2.0,2,0,0,2,high,"secondary cues: \bsays\b | actors: Helen McEntee, Government",Other Neutrality Debate,Ukraine war and moral neutrality,Preserve / strengthen neutrality,-0.5,0.689695105640161,83000,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
693,2026-01-27,2026-01-26/2026-02-01,Limerick Today - Neutrality,Limerick Today,,Paul Kavanagh,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,preserve_neutrality,0.0,7.8,4.2,3,0,1,6,high,"secondary cues: \bsays\b | mixed cues: \bbut\b | actors: Helen McEntee, Government, Cabinet, Dáil, UN Security Council",Triple Lock / UN Mandate,Ukraine war and moral neutrality,Preserve / strengthen neutrality,-0.558,0.6934869643716148,92000,,multi_actor_reported_opinion,Multi-actor reported opinion,True,False,True
694,2026-01-27,2026-01-26/2026-02-01,LMFM - Neutrality,LMFM,,Niamh Walsh,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,mixed_or_unclear,0.0,6.1,3.4,2,0,0,3,medium,"secondary cues: \bsays\b | actors: Helen McEntee, Government, Russia",Other Neutrality Debate,Ukraine war and moral neutrality,Mixed / procedural / unclear,-0.117,0.779538200348192,55000,,multi_actor_reported_opinion,Multi-actor reported opinion,True,False,True
695,2026-01-27,2026-01-26/2026-02-01,Midlands Today - Neutrality,Midlands Today,,Daniel Hughes,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,preserve_neutrality,0.0,7.1,3.4,3,0,0,3,high,"secondary cues: \bsays\b | actors: Helen McEntee, Government, Russia",Other Neutrality Debate,Sinn Féin and government neutrality clash,Lean preserve neutrality,-0.338,0.6883391462033385,80000,,multi_actor_reported_opinion,Multi-actor reported opinion,True,False,True
696,2026-01-27,2026-01-26/2026-02-01,Midlands Today - Neutrality,Midlands Today,,James Buckley,synthetic_demo_author,True,secondary_reported_opinion,Helen McEntee,reported_actor,preserve_neutrality,0.0,4.7,0.0,2,0,0,1,high,secondary cues: \bsays\b | actors: Helen McEntee,Other Neutrality Debate,Sinn Féin and government neutrality clash,Preserve / strengthen neutrality,-0.5,0.6883391462033385,80000,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
697,2026-01-27,2026-01-26/2026-02-01,Midlands Today - Neutrality,Midlands Today,,James Buckley,synthetic_demo_author,True,secondary_reported_opinion,Government,reported_actor,preserve_neutrality,0.0,2.1,1.2,0,0,0,3,medium,"actors: Government, Cabinet, Dáil",Other Neutrality Debate,Sinn Féin and government neutrality clash,Preserve / strengthen neutrality,-0.667,0.6883391462033385,80000,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
698,2026-01-27,2026-01-26/2026-02-01,Newstalk - Neutrality,Newstalk,,Aisling Kennedy,synthetic_demo_author,True,unclear_attribution,unclear,unclear,mixed_or_unclear,0.0,1.0,0.0,1,0,0,0,low,secondary cues: \btold\b,Other Neutrality Debate,Ukraine war and moral neutrality,Mixed / procedural / unclear,0.0,1.0,786000,,unclear_attribution,Unclear attribution,False,False,False
699,2026-01-27,2026-01-26/2026-02-01,North West Today - Neutrality,North West Today,,Aisling Kennedy,synthetic_demo_author,True,secondary_reported_opinion,Helen McEntee,reported_actor,preserve_neutrality,0.0,5.4,2.0,2,0,0,2,high,"secondary cues: \bsays\b | actors: Helen McEntee, Government",Peacekeeping / Identity / Tradition,Ukraine war and moral neutrality,Preserve / strengthen neutrality,-0.75,0.6710276893250762,50000,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
700,2026-01-27,2026-01-26/2026-02-01,North West Today - Neutrality,North West Today,,Aisling Kennedy,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,preserve_neutrality,0.0,6.1,4.2,2,0,1,3,medium,"secondary cues: \bsays\b | mixed cues: \bbut\b | actors: Helen McEntee, Cabinet, Russia",Peacekeeping / Identity / Tradition,Ukraine war and moral neutrality,Preserve / strengthen neutrality,-0.621,0.6710276893250762,50000,,multi_actor_reported_opinion,Multi-actor reported opinion,True,False,True
701,2026-01-27,2026-01-26/2026-02-01,Shannonside FM - Neutrality,Shannonside FM,,Fiona Murray,synthetic_demo_author,True,secondary_reported_opinion,Helen McEntee,reported_actor,preserve_neutrality,0.0,4.4,1.2,1,0,0,2,high,"secondary cues: \bsays\b | actors: Helen McEntee, Cabinet",Other Neutrality Debate,Ukraine war and moral neutrality,Preserve / strengthen neutrality,-0.5,0.7827430511491503,60000,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
702,2026-01-27,2026-01-26/2026-02-01,South East Radio - Neutrality,South East Radio,,Fiona Murray,synthetic_demo_author,True,secondary_reported_opinion,Cabinet,reported_actor,preserve_neutrality,0.0,3.7,0.0,1,0,0,1,high,secondary cues: \bsays\b | actors: Cabinet,Other Neutrality Debate,Triple Lock and UN mandate debate,Preserve / strengthen neutrality,-0.75,0.7933391462033385,80000,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
703,2026-01-27,2026-01-26/2026-02-01,The 9-11 Show - Neutrality,The 9-11 Show,,Emma Fitzgerald,synthetic_demo_author,True,secondary_reported_opinion,Helen McEntee,reported_actor,mixed_or_unclear,0.0,6.4,2.0,3,0,0,2,high,"secondary cues: \bsays\b | actors: Helen McEntee, Government",Other Neutrality Debate,Defence capability and security gaps,Mixed / procedural / unclear,0.0,0.674538200348192,55000,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
704,2026-01-27,2026-01-26/2026-02-01,The Last Word - Neutrality,The Last Word,,Stephen Reilly,synthetic_demo_author,True,factual_or_low_opinion_reporting,none_clear,factual_or_low_opinion,preserve_neutrality,0.0,0.0,0.8,0,0,1,0,low,mixed cues: \bwhile\b,Other Neutrality Debate,Ukraine war and moral neutrality,Preserve / strengthen neutrality,-0.75,0.7194157845855474,186000,,factual_low_opinion_reporting,Factual / low-opinion reporting,False,False,False
705,2026-01-27,2026-01-26/2026-02-01,The Last Word - Neutrality,The Last Word,,Stephen Reilly,synthetic_demo_author,True,secondary_reported_opinion,reported_actor_unclear,reported_actor,preserve_neutrality,0.0,2.0,0.8,2,0,1,0,high,secondary cues: \bsays\b | mixed cues: \bwhile\b,Other Neutrality Debate,Ukraine war and moral neutrality,Preserve / strengthen neutrality,-0.667,0.7194157845855474,186000,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
706,2026-01-27,2026-01-26/2026-02-01,WLR FM - Neutrality,WLR FM,,Martin Casey,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,preserve_neutrality,0.0,6.8,4.2,2,0,1,6,medium,"secondary cues: \bsays\b | mixed cues: \bbut\b | actors: Helen McEntee, Government, Cabinet, Dáil, UN Security Council",Triple Lock / UN Mandate,Sinn Féin and government neutrality clash,Preserve / strengthen neutrality,-0.47,0.7856912322125866,65000,,multi_actor_reported_opinion,Multi-actor reported opinion,True,False,True
707,2026-01-26,2026-01-26/2026-02-01,Clare FM - Neutrality,Clare FM,,Jack O'Donnell,synthetic_demo_author,True,secondary_reported_opinion,Micheál Martin,reported_actor,preserve_neutrality,0.0,3.7,0.0,1,0,0,1,high,secondary cues: \btold\b | actors: Micheál Martin,Other Neutrality Debate,Shannon Airport and US military use — international angle,Preserve / strengthen neutrality,-0.5,0.778173877410059,53000,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
708,2026-01-26,2026-01-26/2026-02-01,Clare FM - Neutrality,Clare FM,,Jack O'Donnell,synthetic_demo_author,True,secondary_reported_opinion,Micheál Martin,reported_actor,preserve_neutrality,0.0,4.4,1.2,1,0,0,2,high,"secondary cues: \btold\b | actors: Micheál Martin, UN Security Council",Other Neutrality Debate,Shannon Airport and US military use — international angle,Preserve / strengthen neutrality,-0.5,0.778173877410059,53000,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
709,2026-01-26,2026-01-26/2026-02-01,Cork's 96 FM - Neutrality,Cork's 96 FM,,Maeve Kelly,synthetic_demo_author,True,secondary_reported_opinion,Micheál Martin,reported_actor,preserve_neutrality,0.0,4.4,1.2,1,0,0,2,high,"secondary cues: \btold\b | actors: Micheál Martin, UN Security Council",Other Neutrality Debate,Sinn Féin and government neutrality clash,Preserve / strengthen neutrality,-0.5,0.8097771582399785,125000,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
710,2026-01-26,2026-01-26/2026-02-01,Cork's RedFM - Neutrality,Cork's RedFM,,Cian O'Neill,synthetic_demo_author,True,secondary_reported_opinion,Micheál Martin,reported_actor,preserve_neutrality,0.0,5.1,1.2,1,0,0,3,high,"secondary cues: \btold\b | actors: Micheál Martin, Cabinet, UN Security Council",Other Neutrality Debate,Ukraine war and moral neutrality,Preserve / strengthen neutrality,-0.5,0.8219593421535804,174000,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
711,2026-01-26,2026-01-26/2026-02-01,Farmview - Neutrality,Farmview,,Rebecca Flynn,synthetic_demo_author,True,secondary_reported_opinion,Fianna Fáil,reported_actor,preserve_neutrality,0.0,2.1,2.0,0,0,1,3,medium,"mixed cues: \bbut\b | actors: Fianna Fáil, Fine Gael, Government",Other Neutrality Debate,Triple Lock and UN mandate debate,Preserve / strengthen neutrality,-0.5,0.6806912322125866,65000,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
712,2026-01-26,2026-01-26/2026-02-01,Galway Bay FM - Neutrality,Galway Bay FM,,Mark Duffy,synthetic_demo_author,True,secondary_reported_opinion,Government,reported_actor,preserve_neutrality,0.0,3.7,0.0,1,0,0,1,high,secondary cues: \btold\b | actors: Government,Other Neutrality Debate,Sinn Féin and government neutrality clash,Preserve / strengthen neutrality,-0.667,0.8109373455014646,129000,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
713,2026-01-26,2026-01-26/2026-02-01,Galway Bay FM - Neutrality,Galway Bay FM,,Mark Duffy,synthetic_demo_author,True,unclear_attribution,unclear,unclear,preserve_neutrality,0.0,1.0,0.0,1,0,0,0,low,secondary cues: \btold\b,Other Neutrality Debate,Sinn Féin and government neutrality clash,Preserve / strengthen neutrality,-0.5,0.8109373455014646,129000,,unclear_attribution,Unclear attribution,False,False,False
714,2026-01-26,2026-01-26/2026-02-01,KFM Radio - Neutrality,KFM Radio,,Roisin Farrell,synthetic_demo_author,True,secondary_reported_opinion,Government,reported_actor,preserve_neutrality,0.0,3.7,0.0,1,0,0,1,high,secondary cues: \btold\b | actors: Government,Other Neutrality Debate,Sinn Féin and government neutrality clash,Preserve / strengthen neutrality,-0.667,0.29,0,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
715,2026-01-26,2026-01-26/2026-02-01,KFM Radio - Neutrality,KFM Radio,,Roisin Farrell,synthetic_demo_author,True,secondary_reported_opinion,Government,reported_actor,preserve_neutrality,0.0,5.8,1.2,1,0,0,4,high,"secondary cues: \btold\b | actors: Government, UN Security Council, Russia, United States",Other Neutrality Debate,Sinn Féin and government neutrality clash,Preserve / strengthen neutrality,-0.667,0.29,0,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
716,2026-01-26,2026-01-26/2026-02-01,LMFM - Neutrality,LMFM,,Niamh Walsh,synthetic_demo_author,True,secondary_reported_opinion,Government,reported_actor,mixed_or_unclear,0.0,3.7,0.0,1,0,0,1,high,secondary cues: \btold\b | actors: Government,Other Neutrality Debate,Ukraine war and moral neutrality,Mixed / procedural / unclear,0.0,0.779538200348192,55000,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
717,2026-01-26,2026-01-26/2026-02-01,LMFM - Neutrality,LMFM,,Niamh Walsh,synthetic_demo_author,True,secondary_reported_opinion,Simon Harris,reported_actor,preserve_neutrality,0.0,5.1,2.0,1,0,1,3,high,"secondary cues: \btold\b | mixed cues: \bwhile\b | actors: Simon Harris, Government, Cabinet",Other Neutrality Debate,Ukraine war and moral neutrality,Preserve / strengthen neutrality,-0.5,0.779538200348192,55000,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
718,2026-01-26,2026-01-26/2026-02-01,Midwest Radio - Neutrality,Midwest Radio,,Paul Kavanagh,synthetic_demo_author,True,secondary_reported_opinion,UN Security Council,reported_actor,preserve_neutrality,0.0,3.7,0.0,1,0,0,1,high,secondary cues: \btold\b | actors: UN Security Council,Other Neutrality Debate,Ukraine war and moral neutrality,Preserve / strengthen neutrality,-0.5,0.7884208247790276,70000,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
719,2026-01-26,2026-01-26/2026-02-01,Northern Sound - Neutrality,Northern Sound,,Sean O'Sullivan,synthetic_demo_author,True,secondary_reported_opinion,Government,reported_actor,mixed_or_unclear,0.0,4.4,1.2,1,0,0,2,high,"secondary cues: \btold\b | actors: Government, UN Security Council",Other Neutrality Debate,Ukraine war and moral neutrality,Mixed / procedural / unclear,0.0,0.7924066223689651,78000,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
720,2026-01-26,2026-01-26/2026-02-01,Ocean FM - Neutrality,Ocean FM,,David Sheehan,synthetic_demo_author,True,secondary_reported_opinion,Government,reported_actor,mixed_or_unclear,0.0,3.7,0.0,1,0,0,1,high,secondary cues: \btold\b | actors: Government,Other Neutrality Debate,Ukraine war and moral neutrality,Mixed / procedural / unclear,0.0,0.7760276893250763,50000,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
721,2026-01-26,2026-01-26/2026-02-01,Radio Kerry - Neutrality,Radio Kerry,,Brian Connolly,synthetic_demo_author,True,secondary_reported_opinion,Micheál Martin,reported_actor,preserve_neutrality,0.0,4.4,1.2,1,0,0,2,high,"secondary cues: \btold\b | actors: Micheál Martin, Cabinet",Other Neutrality Debate,Ukraine war and moral neutrality,Preserve / strengthen neutrality,-0.5,0.794695105640161,83000,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
722,2026-01-26,2026-01-26/2026-02-01,Shannonside FM - Neutrality,Shannonside FM,,Fiona Murray,synthetic_demo_author,True,secondary_reported_opinion,Government,reported_actor,preserve_neutrality,0.0,5.8,1.2,1,0,0,6,high,"secondary cues: \btold\b | actors: Government, Cabinet, Dáil, UN Security Council, Russia",Triple Lock / UN Mandate,Ukraine war and moral neutrality,Preserve / strengthen neutrality,-0.75,0.7827430511491503,60000,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
723,2026-01-25,2026-01-19/2026-01-25,Exposed infrastructure 'making us tempting target for bad actors',Sunday Independent (Ireland),,Aisling Kennedy,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,reform_redefine,0.0,10.1,2.8,12,0,1,3,high,"secondary cues: \bsaid\b, \baccording to\b, \bin response to\b, \bhe said\b | mixed cues: \bbut\b | actors: Government, Defence Forces, NATO",Defence Capability / Underinvestment,Ukraine war and moral neutrality,Reform / redefine neutrality,0.325,0.9020129113022486,152134,,multi_actor_reported_opinion,Multi-actor reported opinion,True,False,True
724,2026-01-25,2026-01-19/2026-01-25,Major war of words ensues as Waterford councillors vote on Triple Lock,Waterford Live,,Sean O'Sullivan,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,preserve_neutrality,0.0,10.8,5.2,11,0,4,10,high,"secondary cues: \bsaid\b, \bstated\b, \bargued\b, \bsuggested\b | mixed cues: \bwhile\b, \bhowever\b, \bbut\b | actors: Sinn Féin, Fianna Fáil, Fine Gael, Government, Cabinet",Triple Lock / UN Mandate,Triple Lock and UN mandate debate,Preserve / strengthen neutrality,-0.75,0.7472052032214722,63283,https://www.waterfordlive.ie/news/local-news/1993153/major-war-of-words-ensues-as-waterford-councillors-vote-on-triple-lock.html,multi_actor_contested_reported_opinion,Multi-actor / contested reported opinion,True,False,True
725,2026-01-25,2026-01-19/2026-01-25,"OPINION: Shannon Airport, Irish neutrality and global peace and justice",The Clare Champion,,Sean O'Sullivan,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,preserve_neutrality,1.3,10.8,3.6,8,0,2,6,high,"secondary cues: \bsaid\b, \bsays\b, \bstated\b, \bwarned\b | mixed cues: \bbut\b | actors: Government, Gaza, Shannon Airport, US military, UN",Shannon / US Military / Anti-war,Shannon Airport and US military use — international angle,Preserve / strengthen neutrality,-0.96,0.8615919635417398,60857,https://clarechampion.ie/opinion-shannon-airport-irish-neutrality-and-global-peace-and-justice,multi_actor_contested_reported_opinion,Multi-actor / contested reported opinion,True,False,True
727,2026-01-23,2026-01-19/2026-01-25,Kerry Today - Neutrality,Kerry Today,,Daniel Hughes,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,move_away_or_align,2.5,4.7,2.4,2,1,3,1,medium,"secondary cues: \bsaid\b | primary cues: \bireland should\b | mixed cues: \bhowever\b, \bbut\b | actors: NATO",Other Neutrality Debate,Ukraine war and moral neutrality,Move away / stronger alignment,0.75,0.7586646162041771,83000,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
728,2026-01-23,2026-01-19/2026-01-25,The concerning rise of ‘healthocide’ - Medical Independent,The Medical Independent,,Kate Molloy,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,mixed_or_unclear,1.2,10.1,5.2,38,1,17,3,medium,"secondary cues: \bsaid\b, \btold\b, \bstated\b, \baccused\b | primary cues: \bwe must\b | mixed cues: \bwhile\b, \bhowever\b, \bbut\b | actors: Ukraine, Israel, Gaza",Ukraine / Russia / Moral Responsibility,Ukraine war and moral neutrality,Mixed / procedural / unclear,0.0,0.7449360650239087,59502,https://www.medicalindependent.ie/in-the-news/news-features/the-concerning-rise-of-healthocide,multi_actor_contested_reported_opinion,Multi-actor / contested reported opinion,True,False,True
729,2026-01-23,2026-01-19/2026-01-25,The Pat Kenny Show - Neutrality,The Pat Kenny Show,,Tom Keane,synthetic_demo_author,True,factual_or_low_opinion_reporting,none_clear,factual_or_low_opinion,mixed_or_unclear,0.0,0.0,0.0,0,0,0,0,low,,Other Neutrality Debate,Ukraine war and moral neutrality,Mixed / procedural / unclear,0.0,0.7283409200325356,237000,,factual_low_opinion_reporting,Factual / low-opinion reporting,False,False,False
730,2026-01-22,2026-01-19/2026-01-25,"Fíorscéal The impact of the invasion of Ukraine on Russia's Scandinavian neighbours. Years of neutrality, which had created a sense of stability, has morphed to Nato membership.",The Irish Independent,,Rebecca Flynn,synthetic_demo_author,True,secondary_reported_opinion,NATO,reported_actor,move_away_or_align,0.0,2.1,1.2,0,0,0,3,medium,"actors: NATO, Russia, Ukraine",Ukraine / Russia / Moral Responsibility,Ukraine war and moral neutrality,Move away / stronger alignment,0.75,0.9061267819994872,61457,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
731,2026-01-22,2026-01-19/2026-01-25,Nationwide at Showcase – Irish crafts looking for buyers | Connaught Telegraph,Connaught Telegraph,,Michael O'Connor,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,move_away_or_align,0.0,2.1,2.8,0,0,2,3,medium,"mixed cues: \bbut\b | actors: NATO, Russia, Ukraine",Ukraine / Russia / Moral Responsibility,Ukraine war and moral neutrality,Move away / stronger alignment,0.5,0.743893896139495,57842,https://www.con-telegraph.ie/2026/01/22/nationwide-at-showcase-irish-crafts-looking-for-buyers,unclear_attribution,Unclear attribution,False,False,False
732,2026-01-22,2026-01-19/2026-01-25,Nationwide at Showcase – Irish crafts looking for buyers | Meath Chronicle,The Meath Chronicle,,Kevin O'Brien,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,move_away_or_align,0.0,2.1,2.8,0,0,2,3,medium,"mixed cues: \bbut\b | actors: NATO, Russia, Ukraine",Ukraine / Russia / Moral Responsibility,Ukraine war and moral neutrality,Move away / stronger alignment,0.5,0.7452197164607668,59962,https://www.meathchronicle.ie/2026/01/22/nationwide-at-showcase-irish-crafts-looking-for-buyers,unclear_attribution,Unclear attribution,False,False,False
733,2026-01-22,2026-01-19/2026-01-25,Nationwide at Showcase – Irish crafts looking for buyers | Westmeath Independent,The Westmeath Independent,,David Sheehan,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,move_away_or_align,0.0,2.1,2.8,0,0,2,3,medium,"mixed cues: \bbut\b | actors: NATO, Russia, Ukraine",Ukraine / Russia / Moral Responsibility,Ukraine war and moral neutrality,Move away / stronger alignment,0.667,0.7423383312167857,55450,https://www.westmeathindependent.ie/2026/01/22/nationwide-at-showcase-irish-crafts-looking-for-buyers,unclear_attribution,Unclear attribution,False,False,False
734,2026-01-22,2026-01-19/2026-01-25,On the Erosion of Critical Thought at an Ivy League Institution,The University Times,,Roisin Farrell,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,mixed_or_unclear,3.3,3.0,3.2,3,1,16,0,low,"secondary cues: \bsaid\b, \bsays\b, \baccused\b | primary cues: \bwe should\b | mixed cues: \bwhile\b, \bbut\b",Other Neutrality Debate,Ukraine war and moral neutrality,Mixed / procedural / unclear,0.0,0.8213706986036118,62422,https://universitytimes.ie/2026/01/on-the-erosion-of-critical-thought-at-an-ivy-league-institution,publication_owned_opinion,Publication-owned opinion,False,True,False
735,2026-01-22,2026-01-19/2026-01-25,RTE - Radio 1 - Neutrality,RTE - Radio 1,,Ronan Doyle,synthetic_demo_author,True,primary_publication_opinion,publication_voice,publication_or_contributor_voice,mixed_or_unclear,2.1,2.0,1.6,2,0,2,0,low,secondary cues: \bsays\b | mixed cues: \bbut\b,Other Neutrality Debate,Ukraine war and moral neutrality,Mixed / procedural / unclear,0.0,1.0774036080855571,450000,,publication_owned_opinion,Publication-owned opinion,False,True,False
736,2026-01-22,2026-01-19/2026-01-25,Today With David McCullagh - Neutrality,Today With David McCullagh,,Fiona Murray,synthetic_demo_author,True,unclear_attribution,unclear,unclear,mixed_or_unclear,0.0,0.0,1.6,0,0,2,0,medium,mixed cues: \bbut\b,Other Neutrality Debate,Ukraine war and moral neutrality,Mixed / procedural / unclear,0.0,0.9700957487421468,349000,,unclear_attribution,Unclear attribution,False,False,False
737,2026-01-21,2026-01-19/2026-01-25,Ireland is at the mercy of a bully until we get our defences in order,The Irish Independent,,Patrick Nolan,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,mixed_or_unclear,3.7,10.8,5.2,9,2,10,5,medium,"secondary cues: \bsaid\b, \btold\b, \bbacked\b, \baccording to\b | primary cues: \bireland must\b, \bireland should\b | mixed cues: \bwhile\b, \bhowever\b, \bbut\b | actors: Micheál Martin, NATO, Ukraine, Gaza, Donald Trump",Ukraine / Russia / Moral Responsibility,Ukraine war and moral neutrality,Mixed / procedural / unclear,0.0,0.955489460199436,61457,,multi_actor_contested_reported_opinion,Multi-actor / contested reported opinion,True,False,True
738,2026-01-21,2026-01-19/2026-01-25,Ireland is at the mercy of a bully until we get our defences in order,Evening Herald,,Alan Brady,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,preserve_neutrality,4.9,10.8,5.2,9,3,13,5,medium,"secondary cues: \bsaid\b, \btold\b, \bbacked\b, \baccording to\b | primary cues: \bireland must\b, \bmust protect\b | mixed cues: \bwhile\b, \bhowever\b, \bbut\b | actors: Micheál Martin, NATO, Ukraine, Gaza, Donald Trump",Ukraine / Russia / Moral Responsibility,Ukraine war and moral neutrality,Preserve / strengthen neutrality,-0.5,0.924976690138089,28940,,multi_actor_contested_reported_opinion,Multi-actor / contested reported opinion,True,False,True
739,2026-01-21,2026-01-19/2026-01-25,The Opinion Line - Neutrality,The Opinion Line,,Michael O'Connor,synthetic_demo_author,True,unclear_attribution,unclear,unclear,mixed_or_unclear,1.3,1.4,2.0,0,0,1,2,low,"mixed cues: \bbut\b | actors: Micheál Martin, Donald Trump",Other Neutrality Debate,Triple Lock and UN mandate debate,Mixed / procedural / unclear,0.0,0.7614924639359961,89000,,unclear_attribution,Unclear attribution,False,False,False
740,2026-01-21,2026-01-19/2026-01-25,'We should never accept the inevitability of war',The Sligo Champion,,Paul Kavanagh,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,mixed_or_unclear,6.0,6.0,3.2,9,5,6,0,low,"secondary cues: \bsaid\b, \bsays\b, \binsisted\b, \bhe said\b | primary cues: \bit is clear that\b, \bthere is no doubt\b, \bwe should\b | mixed cues: \bbut\b",Ukraine / Russia / Moral Responsibility,Ukraine war and moral neutrality,Mixed / procedural / unclear,0.0,0.7439479825987805,57927,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
741,2026-01-20,2026-01-19/2026-01-25,'Embarrassing': Ireland's defence capabilities questioned over drone incursion during Zelenskiy visit,Echo Live,,Jack O'Donnell,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,move_away_or_align,0.0,9.8,4.4,5,0,3,7,high,"secondary cues: \bsaid\b, \btold\b, \bsuggested\b, \bcalled for\b | mixed cues: \bwhile\b, \bhowever\b, \bbut\b | actors: Micheál Martin, Volodymyr Zelenskiy, Government, Dáil, Defence Forces",Defence Capability / Underinvestment,Defence capability and security gaps,Move away / stronger alignment,0.857,0.7424596883743584,55633,https://echolive.ie/nationalnews/arid-41778812.html,multi_actor_contested_reported_opinion,Multi-actor / contested reported opinion,True,False,True
742,2026-01-20,2026-01-19/2026-01-25,'Embarrassing': Ireland's defence capabilities questioned over drone incursion during Zelenskiy visit,The Western People,,David Sheehan,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,move_away_or_align,0.0,9.8,4.4,5,0,3,7,high,"secondary cues: \bsaid\b, \btold\b, \bsuggested\b, \bcalled for\b | mixed cues: \bwhile\b, \bhowever\b, \bbut\b | actors: Micheál Martin, Volodymyr Zelenskiy, Government, Dáil, Defence Forces",Defence Capability / Underinvestment,Defence capability and security gaps,Move away / stronger alignment,0.833,0.7439219037512075,57886,https://westernpeople.ie/embarrassing-irelands-defence-capabilities-questioned-over-drone-incursion-during-zelenskiy-visi_arid-84608.html,multi_actor_contested_reported_opinion,Multi-actor / contested reported opinion,True,False,True
